41.5,1998,52.448337,0.721189
4.2,2016,53.2620842,-1.3066957
4.2,2017,52.5852662,-0.7093247
4.2,2015,52.9358602,-1.0617817
4.1,2015,51.9247893,-0.6144767
4.1,2015,50.2933,-3.7671
4.1,2015,50.6473,-3.3846887
4,2015,50.4303074,-4.0180917
4,2016,51.1437613,-0.9584907
4,2015,52.1028763,-1.0062047
3.9,2017,51.1188473,-2.9748097
3.9,2016,51.3269793,-1.1120807
3.9,2016,51.5586303,-2.6574417
3.9,2013,50.3217239,-4.8449784
3.8,2014,52.0890183,-1.9245377
3.8,2016,53.1820602,-1.2007357
3.8,2017,56.1673571,-3.1723276
3.8,2015,51.2498243,-1.2763017
3.7,2017,52.3355253,-2.4960847
3.7,2015,51.4314093,-3.4099077
3.7,2014,50.8367134,-3.7823857
3.7,2017,51.7659903,-3.6216077
3.7,2015,50.7717334,-2.0530847
3.7,2016,50.7717334,-2.0530847
3.7,2013,50.7370604,-1.3000517
3.7,2016,52.7296013,1.3619712
3.6,2015,52.1051303,-1.2087837
3.6,2015,50.8281214,-0.5564767
3.6,2015,50.7784,-1.864
3.6,2016,52.9372452,-4.3540047
3.6,2012,50.7755764,-4.3329517
3.5,2013,50.5225604,-4.8042257
3.5,2015,52.5897472,-1.5105764
3.5,2016,52.5654,-1.13
3.4,2015,52.6383771,0.1540015
3.4,2016,53.1090357,-2.5066415
3.4,2015,50.4703914,-4.6971167
3.4,2017,51.5969353,-1.7148737
3.3,2014,50.3514314,-3.6648286
3.3,2013,50.8172334,-4.1192387
3.2,2014,51.2094263,-2.5854907
3.2,2016,51.5257468,-2.5703044
3.1,2013,50.6415014,-1.2014577
3,2017,51.447569,-0.5446654
3,2016,50.8027214,-1.8627677
3,2013,50.807924,-1.3590899
3,2016,51.5576393,0.2871083
2.9,2013,50.2129474,-5.3704637
2.9,2012,50.8054204,-4.3735847
2.9,2016,53.7925041,-2.6259667
2.9,2013,51.0386154,-3.3075547
2.8,2014,51.3104573,-1.1167907
2.8,2015,50.866183,-3.2311367
2.8,2017,50.8366924,-3.7818147
2.7,2015,50.7763964,-1.8750577
2.7,2017,52.877164,0.5212719
2.6,2015,52.8768852,0.5210683
2.5,2017,52.1822633,-2.2840626
2.5,2017,53.7033582,-2.7798797
2.5,2017,51.4796,-3.5305
2.4,2015,50.7762393,-2.3991813
2.4,2016,53.168021,-0.8338789
2.3,2019,53.5684072,-2.8214047
2.2,2013,51.0584354,-4.0713047
2.2,2016,51.3966648,-2.8824022
2.1,2016,52.8040242,-1.0711757
2,2011,51.1190079,-0.5464554
2,2016,51.4235933,-3.4955807
2,2014,52.569424,-1.4081297
1.9,2013,50.3605914,-3.9395407
1.9,2011,51.0601344,-3.1991047
1.9,2016,51.4981413,-3.6995617
1.8,2015,51.381813,-1.3736966
1.8,2013,51.0459,-2.3119
1.8,2012,51.3641833,-2.0950507
1.8,2013,50.8501484,-3.4246287
1.8,2011,50.8703474,0.1189643
1.7,2015,51.4006,-1.0243887
1.7,2011,50.3966614,-5.0475697
1.7,2011,50.3980784,-5.0831937
1.7,2011,52.6956732,-0.1408397
1.6,2011,52.4378243,1.5888583
1.6,2013,51.3797823,-1.2373747
1.5,2012,51.6672174,-4.090288
1.5,2013,51.0193774,-2.9982377
1.5,2011,51.5079688,0.1371728
1.5,2015,53.0227132,-0.7277657
1.5,2014,50.4400144,-4.7783837
1.4,2013,50.6110634,-4.2666817
1.4,2011,50.2413294,-5.1235207
1.4,2013,51.1461,-4.1398887
1.3,2013,50.8334144,-3.7891747
1.2,2012,51.3606663,-2.7934137
1.2,2012,50.8787094,-3.3166387
1.2,2013,50.8875264,-4.2078367
1.2,2012,50.9504164,-1.3095507
1.1,2017,51.3929993,-2.6085336
1.1,2012,50.8489104,-3.7346217
1.1,2011,52.6956732,-0.1408397
1,2012,52.569424,-1.4081297
1,2012,50.9164614,-3.5725717
1,2013,50.9136784,-2.3149387
1,2013,50.9523694,-3.4765757
1,2017,52.9934127,-1.0862885
0.9,2011,53.4233,0.069
0.9,2013,50.7539584,-4.3004947
0.8,2013,50.8880792,-2.7641158
0.8,2012,50.8627014,-3.6441347
0.8,2011,52.1920183,-1.7732927
0.7,2011,51.6021913,-1.1115116
0.6,2013,55.881174,-3.0811287
0.5,2011,50.7370704,-2.0992477
0.5,2016,51.5256,0.0799
0.4,2017,54.6041896,-5.9225681
0.2,2012,50.7762393,-2.3991813
1380,1996,53.221973,-3.0606787
42,1995,52.851011,1.4004645
2.1,2011,55.7179889,-4.6592331
91,2014,53.3286305,-2.7584216
80,2011,51.5287718,-0.2416806
50,1970,51.622608,-0.0755555
49,2016,54.6324391,-1.2706837
37,2010,51.5196373,-0.5344536
35,1994,51.4831678,-0.0538222
30,2014,51.4695673,-3.2372917
26,2014,51.8445643,-1.2266997
8,1971,53.567,-2.4076
7.3,2016,52.5749567,-0.2082129
3.5,2014,50.7041812,-3.5242896
630,2013,51.4099351,1.2356865
576,2013,53.4677597,-3.2524075
573,2018,53.276, 0.841
546,2019,51.633333, 1.483333
504,2011,51.88, 1.94
400,2018,50.7842471,0.0558003
388.8,2014,53.9830031,-3.4651887
368,2011,54.044, -3.522
352.8,2017,51.5000125,0.5745782
330,2017,54.0440031,-3.5241887
329,2018,54.0440031,-3.5241887
300,2010,51.4306, 1.6331
273,2018,58.3026332,-2.9622928
270,2013,53.183333, 0.483333
259,2016,53.483333, -3.166667
219,2015,53.644, 0.293
210,2015,53.8050031,0.1468113
172.8,2010,51.739444, 1.174444
158.4,2012,53.1746499,1.0755863
158.4,2012,53.1746499,1.0755863
150,2011,54.1000031,-3.4021887
108,2017,53.2490032,1.3878113
102,2017,53.2490032,1.3878113
102,2017,53.2490032,1.3878113
97.2,2008,53.1275, 0.436111
97.2,2008,53.1275, 0.436111
96.8,2018,57.216667, -1.983333
90,2006,53.983333, -3.283333
90,2008,53.4877423,-3.1980086
90,2017,53.2490032,1.3878113
90,2005,51.4600033,1.0878113
90,2009,53.3666699,-3.6521887
90,2010,54.7500031,-3.7188554
90,2010,54.7500031,-3.7188554
60,2004,53.4333365,-3.4021887
60,2004,52.648889, 1.790278
49.5,2015,51.4600033,1.0878113
40,2018,55.135833, -1.490278
30,2017,57.4833362,-1.3521887
12,2013,51.7394477,1.1722557
322,2007,55.7125, -4.341111
239,2016,55.0500031,-4.7674665
228,2016,51.7045236,-3.5252291
227.7,2018,57.2741432,-4.6417659
217,2012,55.7125, -4.341111
197.7,2012,55.467222, -3.654444
195.9,2011,55.467222, -3.654444
188.6,2011,56.6184649,-3.8753158
177,2019,57.3689485,-3.052284
144,2013,55.8333445,-2.7420881
138,2003,55.900003,-2.5521887
136,2013,55.216699,-3.7196285
128.8,2011,55.467222, -3.654444
124.2,2005,55.766944, -3.738889
120,2010,55.053333, -4.882222
119.8,2005,55.245833, -4.723056
108.8,2017,57.1955289,-4.8557912
108,2017,57.2230231,-4.6687917
94.1,2016,57.2771818,-4.2723148
92,2006,57.325, -4.094167
75.9,2013,56.9716262,-2.3749454
73.6,2011,55.0067097,-7.3466648
72,2007,56.276111, -4.0625
70,2011,58.0122788,-3.8631197
69,2017,57.2199646,-4.4985007
69,2016,55.319158,-4.4718992
69,2013,57.695545,-4.7952332
68,2013,53.5892472,-0.7636787
67.5,2008,58.0400028,-4.0619109
67,2014,57.4871204,-3.5482244
66,2015,58.3852564,-3.8938534
65,2008,57.1236491,-4.8485267
65,2008,53.659444, -2.251944
64.4,2005,57.4554241,-3.4059646
63.4,2016,55.782084,-3.7206303
62.5,2003,55.8988007,-2.5304545
61.5,2017,55.245009,-4.3106168
60,2016,57.3895717,-4.0674845
59.8,2008,50.9720846,0.7898304
58.5,2005,52.416679,-3.5087548
57.4,2018,51.9486972,-4.2182606
56,2011,55.1299866,-4.7480503
55.2,2017,55.53429,-3.9241694
54.4,2017,55.165995,-2.0533632
54,2013,55.4937465,-1.749844
52.9,2018,55.3330947,-4.1421714
52.5,2013,58.5644195,-3.680272
50.6,2004,57.5725394,-3.2686584
50.4,2017,53.2985213,-2.7396531
50,2013,58.4060306,-3.2645776
48.5,2017,57.6654489,-4.7696347
48.3,2005,58.4302897,-3.4466026
48.3,2012,57.5047307,-3.0420704
47.5,2017,54.9374913,-6.7409517
47.5,2013,51.5762844,-3.504811
44,2012,53.621233,-0.9210434
43.7,2012,55.567289,-5.5753936
42.6,2016,56.3428722,-5.402477
41.4,2009,57.4085354,-6.4262966
41.4,2013,57.5275059,-3.1997627
40,2009,57.5411947,-4.6589929
39.9,2017,54.961196,-5.1734836
38,2010,57.9980006,-4.5038229
38,2009,55.6647444,-2.8676063
37.5,2017,55.7857095,-3.6978075
36.9,2015,57.3721675,-2.8676026
36.8,2017,55.122873,-3.3252097
36.8,2008,55.1126518,-3.2246238
36.8,2012,57.709944, -4.437778
36,2017,55.6213641,-3.9912443
36,2012,55.0989752,-2.201022
35,2017,55.527863,-3.8021921
35,2007,56.0769514,-4.1040873
34.9,2016,53.6828643,-0.7971331
34.5,2016,54.6469694,-7.7606279
33.6,1996,52.5653143,-3.6001839
33,2013,53.6721482,-0.8877967
32.8,2019,51.7679525,-3.9451048
32,2008,56.6792795,-3.344429
32,2006,51.672388,-3.668482
31.1,2017,55.0123841,-3.0266907
30.6,1993,52.5110766,-3.4844994
30.4,2017,52.4095064,-3.3042702
30.1,2007,55.782084,-3.7206303
30.1,2010,56.2072149,-3.7702261
30,2004,55.6797343,-4.8073943
30,2008,55.1612772,-3.6821216
30,2009,54.4989243,-7.1093652
30,2014,55.6756141,-4.0664943
30,2009,53.9949079,-0.9989659
29.9,2015,58.5742608,-3.182117
29.8,2005,57.8015068,-4.3314193
29.8,2004,56.0436608,-5.1491527
29.8,2009,55.8094797,-2.8378767
29.8,2016,53.3607181,-4.5577608
29.7,2002,55.567289,-5.5753936
28.7,2016,55.901544,-2.2643977
28.6,2005,54.9666782,-4.7754215
28.6,2012,55.9052252,-2.2580498
28.5,2005,54.5611897,-7.5517059
28,2012,55.7532502,-4.8251673
27.6,2007,57.4431877,-6.4761708
27.6,2010,55.7733501,-2.8725034
27,2008,56.2286263,-3.6491725
26.7,2009,57.4151832,-2.6498034
26.7,2018,58.3642852,-3.7095429
26,2003,54.9647553,-7.0252419
26,2008,53.400012,0.9079119
26,2016,52.9269199,-0.2241054
26,2015,55.605678,-4.1032492
26,2008,55.5585416,-3.8736666
26,2012,55.2034693,-1.5633286
26,2011,51.7620406,-3.6489189
26,2012,52.1481144,0.3041446
26,2016,52.6542082,-0.0407707
25.3,2016,54.9184475,-4.7618831
25.3,2017,51.6464539,-3.5673856
25,2016,55.2228506,-4.8277749
25,2018,54.6131403,-7.4959735
25,2009,55.0234434,-6.2515781
25,2017,55.226806,-3.5611717
25,2013,58.0043788,-4.5545319
25,2014,56.8374989,-2.4043407
24,2010,56.0562166,-4.0082293
24,2013,53.8777975,-0.3676911
24,2013,51.6912571,-3.5151347
24,2007,52.4330294,-0.0236763
24,2010,53.7267117,-0.929625
23,2009,51.9660065,-4.2657138
22.5,2015,58.3501185,-3.2067126
22.5,2017,55.789955,-5.4870097
22.5,2016,56.0833086,-4.0854943
22.5,2015,51.7092943,-3.5303237
22,2017,55.0162201,-4.9973697
22,2012,55.536253,-3.4457165
22,2009,54.8734015,-5.0885689
22,2012,52.4271363,-1.1617177
21.6,1996,55.285586,-4.2016587
21.3,2005,53.1094334,-3.4887774
20.7,2014,51.6592986,0.8883923
20.5,2013,51.718516,0.923447
20.5,2017,55.6826141,-5.4710776
20.5,2013,53.736147,-0.8006309
20.4,1997,53.3603502,-4.4491287
20,2013,52.0595294,-0.2497753
20,2013,50.3499574,-5.0536457
20,2017,52.0000534,-4.3576446
20,2011,54.4566941,-7.3331951
20,2007,52.5767818,0.1477213
19.3,2005,56.224051,-5.2130074
19.2,2016,55.818659,-3.5698707
18.8,2017,54.4989243,-7.1093652
18.5,2002,55.496642,-5.6806657
18.5,2016,55.252078,-1.6141317
18.4,2013,57.2730585,-2.9644109
18.2,2007,55.2208537,-4.0551106
18,2016,55.0793151,-6.2668027
18,2016,50.785, -3.863
18,1993,53.775556, -1.936944
17.5,2010,56.8406729,-2.4094307
17.5,2017,51.6420432,0.8605602
17.2,2000,55.8055855,-2.8529094
17.1,2016,50.9802409,-3.6762579
17.1,2013,53.7460332,-0.0704907
17,1997,57.7002568,-4.4392792
16.9,2006,54.4386113,-8.0153867
16.4,2017,53.5144676,0.0035927
16.4,2013,51.9391933,-0.2299557
16.4,2013,55.4947252,-2.9106331
16.4,2013,52.3755205,-1.1507522
16.3,2006,57.663157,-2.6292827
16.1,2015,52.4485941,-0.75873
16,2009,53.626669,-0.6481331
16,2014,53.7514508,-2.1553407
16,2005,52.5847154,0.147385
16,2006,52.7341993,-0.227729
16,2013,56.1628126,-3.1091773
16,2007,53.4262077,0.0820541
16,2006,52.5132584,-0.0926282
16,2007,53.995755,-1.6477528
15.8,2001,55.6375936,-5.5597034
15.6,2002,55.7117,-3.1357887
15.6,2002,55.7111711,-3.1335806
15.6,1996,55.558782,-3.8936447
15.3,2014,54.9117711,-4.7712357
15.3,2002,52.6345853,-3.6973793
15,2009,56.286319,-4.9497166
15,2015,52.8823682,0.7063733
15,2013,55.575404,-3.9512707
15,2013,55.2492214,-1.860202
14.5,2006,52.5848061,-3.4329956
14.4,2012,52.5905588,0.1378113
14,2014,52.3583366,-0.6521887
14,2013,52.7509161,0.1607189
14,2011,54.8853131,-1.9170217
14,2008,54.8307543,-1.4155197
13.8,2016,55.8988007,-2.5304545
13.8,2016,55.1222252,-3.3511887
13.2,2000,55.3906232,-4.1114157
13.2,2014,55.738887,-4.0766927
12.5,2013,57.4484136,-2.4745127
12.5,2014,53.6632923,-2.2676569
12.3,2013,52.5101153,-0.1016433
12.3,2016,52.7509161,0.1607189
12.3,2010,55.760327,-3.5809127
12.3,2016,56.206872,-3.7740727
12.3,2013,53.8359627,-0.5996391
12,2014,55.6436015,-2.0395275
12,2008,50.0494514,-5.2052077
12,2013,54.9413025,-5.8049929
12,2017,51.5614875,-3.4556529
12,2006,52.8374718,0.1035032
12,2013,54.7130745,-3.3603371
11.8,2016,53.7879181,-0.8658087
11.7,2007,54.9626031,-7.0362887
11.7,2008,53.135673,-3.7186626
11.5,2014,55.7117398,-4.2496305
10.6,2013,53.1478942,-1.0225757
10.5,2013,54.8730401,-4.7795847
10.4,2011,51.6558442,-3.4609604
10.3,2015,50.482306,-4.8586178
10.3,2011,54.6652253,-1.3832998
10.3,2011,54.6652253,-1.3832998
10.3,2013,51.8088575,1.1046067
10.3,2012,54.491239,-1.2555564
10.2,2013,57.0163639,-2.2729237
10.2,1998,52.4647182,-3.9676627
10.1,2018,55.7804752,-4.429772
10,2017,57.4663329,-2.9008117
10,2014,53.0877355,-1.6288948
10,2015,50.4626259,-4.9694569
10,2008,53.438163,-3.008511
10,2007,52.5102581,0.0340306
10,2011,53.8411981,-0.5939347
10,2012,59.1906784,-2.6913745
10,2015,52.3637483,1.5295843
10,2014,51.7011828,-4.9931287
10,2013,56.1729474,-3.272022
10,2008,54.8027921,-6.1009237
10,2015,52.33967,-0.3002165
9.9,1994,52.3675,-3.56417
9.6,2004,53.3204402,0.2312053
9.6,2001,50.4717755,-4.9594288
9.6,2010,56.3063966,-3.4300902
9.4,2003,52.3076873,-4.0267807
9.2,2014,50.9225094,-4.2750407
9.2,2012,54.8468602,-3.348996
9.1,2002,53.6685229,0.0992912
9,2008,54.6813221,-7.3852487
9,2007,54.6343764,-7.6139028
9,2010,53.1173552,-1.1476337
9,1993,51.5678623,-3.4750207
8.6,2017,52.2300483,-0.6109517
8.6,2015,53.5566322,-1.3695637
8.4,1999,56.382998,-5.2784347
8.2,2013,52.4660773,-0.1207259
8.2,2011,52.4972719,-1.1767762
8.2,2016,51.4329003,0.7364833
8.2,2016,55.252341,-1.6137137
8,2009,54.8185191,-1.6942507
8,2007,55.1635757,-3.0670899
8,2008,54.8224891,-1.6922987
8,2017,51.6144558,-3.6830045
7.8,2007,54.6288521,-7.6191547
7.5,2013,53.5441152,-1.7083367
7.5,2013,54.6847361,-3.4949977
7.5,2012,57.9950926,-4.4722039
7.3,2016,52.8070502,-1.0358997
7.3,2002,54.437379,-7.337065
7.2,2016,54.6421975,-3.4991054
7.2,2014,52.1617603,-0.8663517
7,1992,53.4023785,-4.401063
7,1993,53.5361363,-1.6871646
6.9,2017,51.5561653,-2.5064207
6.9,2010,57.3162829,-2.1139069
6.9,2013,57.0157659,-2.2698447
6.9,2010,57.4502159,-2.4783167
6.9,2009,57.6235099,-2.5955907
6.9,2013,53.750738,-0.0273834
6.8,2014,52.3300093,1.1264973
6.8,2004,54.6295661,-3.5016217
6.5,2011,54.5739753,-3.533772
6.5,2000,54.3349051,-2.6379827
6.2,2013,54.8979681,-1.8875157
6.2,2017,50.8075173,-4.2592951
6,2009,58.437748,-3.2040616
6,2013,58.5161198,-4.1715657
6,2007,51.5121633,-2.7112527
6,2013,52.5340042,-0.0258607
6,2010,55.7688152,-3.0208407
6,2006,53.7672822,-2.2975867
6,2013,53.7672822,-2.2975867
6,2017,53.0482032,-0.8163887
6,2011,54.7818701,-1.4419337
6,2009,55.701767,-3.9458807
6,2017,52.1392493,-4.5003158
6,2011,54.8321471,-1.4165607
5.9,2000,54.4383904,-7.341483
5.9,2004,51.521944, 0.151111
5.6,1996,53.3760582,-4.3425407
5.5,2004,54.6932211,-1.3037117
5.4,1994,51.911462,-4.5871677
5.2,2007,58.6052178,-3.6912697
5.2,2008,54.7643591,-1.7603587
5.2,2008,54.7211121,-1.4434187
5.1,2010,54.7726421,-1.4554557
5.1,2010,54.7726421,-1.4554557
5,1995,54.6797411,-7.4071477
5,2006,59.1149993,-3.1478928
5,1995,55.0324871,-6.2625417
5,1995,54.8027441,-6.1069247
5,2013,52.3309988,1.1263972
5,1995,55.0470513,-6.7981216
5,2010,51.5633797,-2.9574661
5,2016,54.7519913,-6.8287718
4.8,1993,54.2474622,-3.1452584
4.8,2009,51.7598914,-4.5314228
4.7,2017,55.1635757,-3.0670899
4.6,2013,54.8792887,-6.2371209
4.6,2016,56.109455,-3.3049937
4.6,2013,51.3885913,0.8410863
4.6,2013,53.3862762,-4.3869796
4.5,2007,52.9573282,-3.4737477
4.5,1995,50.2868711,-5.1396415
4.5,2010,53.3105413,-1.2414232
4.2,2013,53.8965065,-2.8495425
4.1,1997,54.8327262,-1.4282945
4.1,2010,54.8280154,-1.4893173
4.1,2016,52.6993208,-2.1105563
4,2016,52.6633489,-0.0998349
4,2014,52.3474852,-1.157142
4,2006,56.4746755,-3.0368725
4,2015,50.9132427,-4.4615288
4,2014,50.3043591,-4.8837589
4,2007,55.9116154,-3.9003514
4,2016,56.165489,-3.1080877
4,2014,52.627895,0.7212298
4,2014,51.6920123,-3.1734187
4,2014,52.6925691,1.1049527
4,2006,54.6388321,-3.4986167
4,1999,54.8705671,-3.0688157
3.9,2006,58.1764255,-6.4422971
3.9,2007,58.4473361,-3.2492165
3.9,2015,54.7794546,-3.1712723
3.6,2001,51.7598914,-4.5314228
3.4,2005,54.1998591,-3.3287127
3.3,2004,51.7250693,-5.0612027
3,2013,55.7983915,-4.216935
3,2000,55.3903815,-4.1083133
3,1999,53.4657783,-3.0218294
2.8,2004,55.3533914,-4.1234899
2.8,2006,54.6632531,-1.385272
2.8,2004,54.6932831,-1.3036047
2.8,2004,54.8241411,-1.6910197
2.8,2004,54.8232551,-1.6908547
2.7,2011,50.9082753,-4.495964
2.6,2008,53.1430232,0.2312943
2.5,2017,51.7651732,-3.6379548
2.4,2001,54.7642261,-1.7612307
2.4,1997,52.4086613,-3.8822957
2.3,2014,57.5605909,-2.2931907
2.3,2001,54.7552001,-1.8003027
2.3,2011,51.5064854,-3.1019747
2,2010,53.8885223,-2.7870834
2,2003,58.6031751,-3.6851542
2,2005,51.4186758,-0.9855616
2,2008,52.4621938,-0.1217294
2,2008,51.2544663,-2.5825625
2,2015,52.5565378,-0.1714253
2,2009,53.3108219,-1.1581524
2,1999,54.6274301,-3.5032628
1.8,2000,55.0891501,-1.9877037
1.8,2000,52.7099692,1.6557485
1.8,2003,52.7099678,1.6544509
1.7,2008,50.1758454,-5.1442427
1.5,1999,52.6567974,0.6834161
1.5,2012,56.0528082,-3.4437858
1.5,2014,52.5516976,0.0864224
1.5,2015,54.6705601,-3.5495987
1.2,2002,53.3181057,0.2355226
0.8,2015,53.2874592,-1.2690887
0.8,2016,53.7038797,-1.1077755
0.8,2016,52.7577239,0.4486076
0.8,2016,56.4998729,-3.4083927
0.6,2001,55.657791,-4.2125507
0.5,2014,50.4541145,-4.467272
0.5,1996,51.7021736,-2.2700313
1559,1971,51.38731,-3.4049
800,2002,51.5118541,0.507903099
2000,1969,53.304,-0.7815
445,1998,53.30513396,-0.785822868
140,1982,50.7469,-1.2862
805,2000,51.42491531,0.601426363
1450,1998,51.6246,-1.2683
408,1999,51.6624839,-0.022476912
80,2015,53.7174,-1.28058
99,1994,53.54109797,-0.505564213
1517,2011,51.4444,0.7114
1252,2004,53.63682707,-0.237729549
600,1992,53.6592,-0.256
600,1992,53.65354083,-0.25560379
559,1981,54.7251,-5.7643
905,2010,50.38821922,-4.011758566
420,2018,55.20422265,-1.521906853
898,2009,50.8998,-1.4384
755,1995,51.43956374,0.68939209
2199,2012,51.685,-4.99
245,1993,52.5769,-0.204
810,1998,53.31472382,-2.723236084
1200,2000,53.73480188,-0.243415833
1234,2000,51.5392,-2.67
850,2010,51.5475,-2.975
420,2000,50.82925237,-0.231099129
1365,1997,53.60078217,-0.14462471
1772,2010,53.07296414,-0.858521461
819,1999,52.7579,0.1923
62,2013,54.57551943,-1.127557755
230,1966,51.549071,-2.970539
2000,1969,53.36046391,-0.810198784
